m/z,UPEC_12,mean
347.04547,0.0837294994423822,0.0837294994423822
439.31628,0.0836339911143202,0.0836339911143202
319.26175,0.0832797637870301,0.0832797637870301
516.2478,0.0832296602063508,0.0832296602063508
607.3887,0.0830276271940529,0.0830276271940529
468.28497,0.0829395968281448,0.0829395968281448
318.98676,0.0826706366931739,0.0826706366931739
572.19025,0.082648115143358,0.082648115143358
423.17203,0.0824952068958355,0.0824952068958355
335.97098,0.0818419795417551,0.0818419795417551
634.4074,0.0816660050577889,0.0816660050577889
476.3596,0.0815914784502636,0.0815914784502636
591.3594,0.0815876051300443,0.0815876051300443
322.1416,0.0814994692879591,0.0814994692879591
629.3726,0.081294043615049,0.081294043615049
404.1529,0.0812808571712894,0.0812808571712894
320.1617,0.0808768212558727,0.0808768212558727
418.16724,0.080851951243384,0.080851951243384
497.27866,0.080538583030097,0.080538583030097
367.14456,0.0803588458011407,0.0803588458011407
881.75116,0.0803140422641228,0.0803140422641228
827.7036,0.0802118966975948,0.0802118966975948
551.2112,0.0801971306573698,0.0801971306573698
358.16998,0.0801298555451888,0.0801298555451888
593.5093,0.0795693292852147,0.0795693292852147
859.76715,0.079542117993154,0.079542117993154
616.1732,0.0793235314680916,0.0793235314680916
363.16473,0.0792397776400976,0.0792397776400976
318.13678,0.0790875688438885,0.0790875688438885
424.36197,0.0790812047956933,0.0790812047956933
560.5008,0.0789475632062215,0.0789475632062215
617.1782,0.0789208973047217,0.0789208973047217
431.31165,0.0785629567236014,0.0785629567236014
879.73627,0.078236958559213,0.078236958559213
397.2282,0.0780058655428797,0.0780058655428797
627.4677,0.0778904694223062,0.0778904694223062
598.31903,0.0777080631477644,0.0777080631477644
394.16833,0.0776339620094965,0.0776339620094965
345.00058,0.0774358537015483,0.0774358537015483
589.5195,0.077390461436575,0.077390461436575
911.6798,0.0771555742980226,0.0771555742980226
384.0038,0.0769906163571871,0.0769906163571871
384.18878,0.0762702722632986,0.0762702722632986
408.1477,0.0760148301945693,0.0760148301945693
631.3876,0.0757590534900596,0.0757590534900596
346.26053,0.0753662464022391,0.0753662464022391
513.33295,0.0753003689329718,0.0753003689329718
480.10944,0.0752924864687286,0.0752924864687286
392.15344,0.0752671498267892,0.0752671498267892
491.09894,0.0752387320258599,0.0752387320258599
387.24365,0.0751941679244514,0.0751941679244514
735.4928,0.0750241294650723,0.0750241294650723
686.585,0.0750156496299581,0.0750156496299581
360.27988,0.0742386018564322,0.0742386018564322
352.27524,0.073956340403439,0.073956340403439
402.13797,0.0738660498337324,0.0738660498337324
799.6699,0.073650909022484,0.073650909022484
531.4071,0.0735630795940145,0.0735630795940145
571.4703,0.0734996391053812,0.0734996391053812
365.27966,0.0732553702272814,0.0732553702272814
517.32776,0.0732484111274821,0.0732484111274821
567.39044,0.0731551636900327,0.0731551636900327
670.6108,0.073081545669085,0.073081545669085
626.58777,0.0728878632644405,0.0728878632644405
329.0263,0.0728528099860985,0.0728528099860985
518.4927,0.0728097893906628,0.0728097893906628
310.14215,0.0725415388732562,0.0725415388732562
643.197,0.0724073118547096,0.0724073118547096
372.18933,0.0721482519350636,0.0721482519350636
398.23816,0.0719375788972541,0.0719375788972541
590.3494,0.0716922998585236,0.0716922998585236
712.67883,0.0716221239877058,0.0716221239877058
319.9967,0.0709661629011704,0.0709661629011704
545.4515,0.0708579938643388,0.0708579938643388
823.6638,0.0708443364802876,0.0708443364802876
385.10376,0.0707493840179258,0.0707493840179258
400.12805,0.0706960985516912,0.0706960985516912
351.2653,0.0706538596229839,0.0706538596229839
801.6848,0.0706141617980615,0.0706141617980615
618.14813,0.0703665956697918,0.0703665956697918
