,UPEC_12
768.5863,0.16527196086774149
746.6023,0.1525585051191331
744.5874,0.1238516760733252
796.525,0.11605237965282711
720.5885,0.11031517918657999
766.5714,0.1091340501280389
780.5508,0.1086749712312061
709.514,0.10655800121858588
707.4991,0.09321949569401705
758.5668,0.09052181477951915
718.5736,0.09037965231215712
806.5646,0.08701400051636453
732.553,0.08550810311084325
740.5526,0.08499548736377871
737.4527,0.08473053443791108
756.5519,0.08470657617607283
742.5675,0.08107796001854342
796.63007,0.07872093915771636
534.292,0.07807144544079016
518.3227,0.07804250188946643
721.47845,0.07692731522682553
770.5062,0.0766155477480483
563.54065,0.07572253809172656
824.5538,0.07432012563522215
772.61615,0.07427702835719394
772.5211,0.0730279732553846
798.54,0.07301624839401216
808.57947,0.07144296286394178
754.5369,0.07141352338301707
744.49243,0.06581049711321951
728.5181,0.06473796670246354
786.60046,0.06348858203134272
318.10678,0.062206696668914804
782.5657,0.062076501337435704
575.5001,0.06113336968461732
683.5002,0.06092165260126216
537.5218,0.06054720465670685
735.53284,0.05877980210576023
731.498,0.05839495919479819
711.4339,0.056689352492877196
706.5391,0.05658573609907691
723.49335,0.05602759895712624
551.50116,0.05556637909766764
496.33868,0.05517994294676908
818.59406,0.05391307162415647
749.5072,0.0533772770230819
562.3257,0.052666266248355006
739.46765,0.05244790965689484
603.5338,0.05151916736489448
549.48627,0.050938535697621606
733.5179,0.04939945239404038
747.49225,0.048973691274565724
870.5367,0.04848234195181177
863.682,0.04542653098653806
523.4725,0.04534848840898219
846.5378,0.04509440535200436
760.58167,0.044819240806654906
560.3108,0.04465399137045392
856.5423,0.044279266253429275
758.53674,0.043514718783571535
745.47736,0.04317618710490582
814.5592,0.042912639064654715
889.7008,0.04284108845085297
802.5898,0.042677058528287584
577.52,0.04122771631903482
820.5239,0.04118003202320353
599.504,0.04105630898504749
864.56696,0.040603632032656614
816.5791,0.04047642393804139
806.5096,0.04022208774825394
778.5359,0.04019552612888663
542.3216,0.039899373417623715
727.5182,0.03983655985125975
830.5635,0.03956789817816025
812.5193,0.03846812231277445
801.4248,0.038183496234554
826.56866,0.03806396545410641
765.48145,0.03771620776322725
741.5275,0.03757577536419707
730.538,0.037441122416807096
522.3575,0.0370156178295354
804.5497,0.0368681713560874
947.5032,0.036781270279552136
441.2362,0.03676558391937234
794.51013,0.036547836216166335
478.3295,0.03638681071952736
844.5229,0.03632173456259407
695.45966,0.036199012178904186
858.5622,0.03612247813171341
871.7066,0.03611748275309565
734.5679,0.036071019352603866
682.4552,0.03587179223536459
853.7224,0.035854716167834914
885.666,0.035782673100805955
601.5189,0.03554878048951203
725.5533,0.035479582045174735
758.5118,0.035257683026341635
788.5504,0.03510667164326488
840.57306,0.03505037964150612
546.35144,0.03495166878949323
740.5226,0.034913862339341684
856.5073,0.0347033288939525
782.5057,0.034245887709464046
504.34332,0.033987384022953274
844.4629,0.03398539407429228
767.49634,0.033691482038813864
730.57306,0.033625855338657015
703.5743,0.03343763677520953
768.55133,0.03338718483450058
784.5256,0.03337649324810012
845.6728,0.0332554114865406
835.66327,0.03313382885287852
430.37668,0.03311360452527813
788.6154,0.03294794128800578
829.7235,0.03291754007205567
842.58795,0.032855664919586414
597.4841,0.03277607923993223
746.5673,0.032748231089303054
925.51917,0.03245198019044714
761.45166,0.03220920929048969
787.46545,0.031969074158933374
871.69165,0.03191767582379245
615.4933,0.03185700299074962
963.4775,0.03145633599924458
459.2454,0.030730396099743963
852.5125,0.030319077243879243
868.5268,0.03028918036306259
763.46155,0.030174190343362516
751.5221,0.030110538937973094
800.61487,0.029764341718332504
818.50903,0.02973440125810029
697.47455,0.029467174981365307
854.5274,0.02936777703735719
756.4919,0.029081426851369524
633.4874,0.029059657639375222
897.72546,0.02887360452927569
830.5285,0.028831081861032025
475.21967,0.02801517190012996
445.27103,0.0278810656250148
735.4328,0.027570377168358737
883.77106,0.027440265086891624
702.5443,0.027319892447515565
828.4936,0.027315642826869102
524.36743,0.02719795144025523
855.73737,0.027038500441251327
713.4488,0.026776305753195874
465.2351,0.02674569949083949
857.75226,0.026532455321036433
313.272,0.026038250659778633
818.564,0.026031767835328602
617.5132,0.02571289981321072
573.48517,0.025702367526250984
832.5234,0.025499256809619064
866.58185,0.02533734244080092
337.2759,0.025283778790436404
850.49756,0.025093580902234743
852.5775,0.02503377105543582
778.4759,0.02485080978159564
891.7157,0.02482123914405957
817.5591,0.024553417440236917
810.5394,0.024281792227899026
475.28964,0.024130662390041926
495.26373,0.023823226735859356
854.5624,0.023607932434850827
785.45056,0.02358276057904199
342.01572,0.02340221279598731
813.68427,0.023254004668963747
751.4071,0.023222110671754132
820.60394,0.023162747857141987
745.55237,0.023054734126254802
627.5327,0.022908291288246202
774.57104,0.022895622144072772
510.35806,0.022875230940667055
874.7315,0.022776797550950023
790.5553,0.022752062477855467
804.4947,0.022751966601427885
804.6097,0.022725172895558362
589.47943,0.022457866386159955
859.76715,0.022419669471755426
719.45856,0.02240997140692718
529.3272,0.022402940336414223
838.5581,0.02232384100478953
882.56116,0.022311411152696466
855.4974,0.022135979298656745
836.5432,0.02212860058920458
880.5462,0.021993396965506506
816.43414,0.021834569783938308
419.2522,0.02132302713134105
878.5263,0.02122641693525675
661.5212,0.020768992087781497
513.25793,0.020721401392034267
881.51117,0.020689641764941383
611.53845,0.02068044263073402
860.5421,0.020661720724850015
591.4944,0.02064614357116895
323.27158,0.020445188819154792
872.48157,0.02034723967695743
724.5283,0.02033621060119427
833.75336,0.02031394639446415
843.6579,0.020305428122207172
884.50604,0.020247576293223768
851.6375,0.020244534137973457
774.601,0.019967182576087452
491.09894,0.019606508011978198
605.5487,0.01939837148294737
912.5348,0.019301454580938845
793.5002,0.019221063721573044
409.26764,0.018950116794435725
437.2014,0.01894490829671357
766.5414,0.018923291393666226
685.4351,0.018858144188424047
836.6132,0.018607581627779594
776.59094,0.01857072992599783
650.4367,0.018568207028151408
550.35626,0.018511524069296067
931.52893,0.018188244914080595
