m/z,UPEC_12,mean
820.60394,0.0231627478571419,0.0231627478571419
745.55237,0.0230547341262548,0.0230547341262548
627.5327,0.0229082912882462,0.0229082912882462
774.57104,0.0228956221440727,0.0228956221440727
510.35806,0.022875230940667,0.022875230940667
874.7315,0.02277679755095,0.02277679755095
790.5553,0.0227520624778554,0.0227520624778554
804.4947,0.0227519666014278,0.0227519666014278
804.6097,0.0227251728955583,0.0227251728955583
589.47943,0.0224578663861599,0.0224578663861599
859.76715,0.0224196694717554,0.0224196694717554
719.45856,0.0224099714069271,0.0224099714069271
529.3272,0.0224029403364142,0.0224029403364142
838.5581,0.0223238410047895,0.0223238410047895
882.56116,0.0223114111526964,0.0223114111526964
855.4974,0.0221359792986567,0.0221359792986567
836.5432,0.0221286005892045,0.0221286005892045
880.5462,0.0219933969655065,0.0219933969655065
816.43414,0.0218345697839383,0.0218345697839383
419.2522,0.021323027131341,0.021323027131341
878.5263,0.0212264169352567,0.0212264169352567
661.5212,0.0207689920877814,0.0207689920877814
513.25793,0.0207214013920342,0.0207214013920342
881.51117,0.0206896417649413,0.0206896417649413
611.53845,0.020680442630734,0.020680442630734
860.5421,0.02066172072485,0.02066172072485
591.4944,0.0206461435711689,0.0206461435711689
323.27158,0.0204451888191547,0.0204451888191547
872.48157,0.0203472396769574,0.0203472396769574
724.5283,0.0203362106011942,0.0203362106011942
833.75336,0.0203139463944641,0.0203139463944641
843.6579,0.0203054281222071,0.0203054281222071
884.50604,0.0202475762932237,0.0202475762932237
851.6375,0.0202445341379734,0.0202445341379734
774.601,0.0199671825760874,0.0199671825760874
491.09894,0.0196065080119781,0.0196065080119781
605.5487,0.0193983714829473,0.0193983714829473
912.5348,0.0193014545809388,0.0193014545809388
793.5002,0.019221063721573,0.019221063721573
409.26764,0.0189501167944357,0.0189501167944357
437.2014,0.0189449082967135,0.0189449082967135
766.5414,0.0189232913936662,0.0189232913936662
685.4351,0.018858144188424,0.018858144188424
836.6132,0.0186075816277795,0.0186075816277795
776.59094,0.0185707299259978,0.0185707299259978
650.4367,0.0185682070281514,0.0185682070281514
550.35626,0.018511524069296,0.018511524069296
931.52893,0.0181882449140805,0.0181882449140805
802.63477,0.0180780101527062,0.0180780101527062
463.22018,0.0178586276769714,0.0178586276769714
832.5834,0.0177573653250145,0.0177573653250145
888.45087,0.0177412450179667,0.0177412450179667
469.28992,0.0177409256639939,0.0177409256639939
361.20984,0.0176880739321461,0.0176880739321461
752.55707,0.0175876654090022,0.0175876654090022
776.55597,0.0174646823488669,0.0174646823488669
635.5024,0.0174177296719098,0.0174177296719098
466.33005,0.0172327171377537,0.0172327171377537
393.29837,0.017179971202902,0.017179971202902
812.5493,0.0171514754182157,0.0171514754182157
348.19043,0.0168499383148522,0.0168499383148522
879.73627,0.0168230134409761,0.0168230134409761
811.66437,0.01674964283235,0.01674964283235
339.29083,0.0167081876033949,0.0167081876033949
809.44946,0.0166402255256772,0.0166402255256772
810.5994,0.0162460949901524,0.0162460949901524
896.7155,0.0161605837375598,0.0161605837375598
622.368,0.0158792467645637,0.0158792467645637
773.58606,0.0158620630332832,0.0158620630332832
563.5006,0.0157729539442382,0.0157729539442382
827.7036,0.0157459926879079,0.0157459926879079
526.32733,0.015704045809271,0.015704045809271
643.527,0.015667535799978,0.015667535799978
607.4686,0.0156282260018891,0.0156282260018891
382.2089,0.0155179300464364,0.0155179300464364
457.28046,0.0155105853243399,0.0155105853243399
307.0523,0.0154498215107935,0.0154498215107935
911.6798,0.0152641178517582,0.0152641178517582
458.13043,0.0150873103267076,0.0150873103267076
794.5701,0.0150221043048969,0.0150221043048969
627.4677,0.0148392230235581,0.0148392230235581
599.32404,0.0148242471697456,0.0148242471697456
347.04547,0.0147914332658674,0.0147914332658674
887.4459,0.0147768425003609,0.0147768425003609
551.3262,0.0146871576111835,0.0146871576111835
861.66705,0.014616099196084,0.014616099196084
584.3047,0.0145656216472701,0.0145656216472701
912.68976,0.0145631882277018,0.0145631882277018
485.2992,0.0145624962617184,0.0145624962617184
537.4868,0.0145580471974857,0.0145580471974857
500.3135,0.014500876689689,0.014500876689689
660.4212,0.014472923142123,0.014472923142123
408.2977,0.0141742756111714,0.0141742756111714
646.41187,0.0140823643944166,0.0140823643944166
909.5449,0.013452418112966,0.013452418112966
641.5121,0.0134345792210072,0.0134345792210072
858.5272,0.0132118881252413,0.0132118881252413
620.39307,0.0131626292958655,0.0131626292958655
886.59595,0.0131562756246034,0.0131562756246034
443.2511,0.0130354654213342,0.0130354654213342
542.4916,0.0129679601588322,0.0129679601588322
897.4855,0.0129253027337786,0.0129253027337786
485.1992,0.012823659232864,0.012823659232864
572.19025,0.0128176698437615,0.0128176698437615
346.08054,0.0127906742656363,0.0127906742656363
