,UPEC_14
469.28992,0.009967433839916672
504.28333,0.009966767885437287
519.26263,0.00974355567995891
473.26974,0.009522614950941623
409.26764,0.009413224686598387
363.16473,0.009199313559723955
436.18643,0.008921089027565708
798.45996,0.008702689708585596
479.23447,0.008650288681517033
401.338,0.008419641136154543
495.26373,0.008351633648649522
607.43365,0.008285424346949644
772.5211,0.008266729123862853
622.368,0.00793445216582203
686.585,0.00791072418466144
408.1477,0.0076082485324003996
675.44556,0.0075961090511136725
398.23816,0.007461490654603264
567.39044,0.007101156807678302
535.23694,0.007003260543248262
591.3594,0.006858229093658235
420.21716,0.006646338255356919
361.20984,0.006614900695558537
423.17203,0.006309984683473076
838.6281,0.006064493202066369
823.6638,0.006040569918156574
670.6108,0.005945093543121206
516.2478,0.005721868242435392
576.47504,0.005648997232576067
457.28046,0.005578878406363435
860.6121,0.005131072492831172
427.38184,0.004592921573715026
648.6268,0.004019651397495912
734.5679,0.003831824902227352
723.54333,0.0031260416275413253
741.5275,0.003039684022929018
825.6237,0.003002216721810453
397.2282,0.0027798184482802036
725.5533,0.0023906902677414445
560.5008,0.0018509192944782316
546.5264,0.0016190460330777348
429.32175,0.0014480099194690364
710.48395,0.0012968536839643471
646.6119,0.0010252823015101545
781.6157,0.0009915044204322498
392.15344,0.0009329538320973363
703.5743,0.00011323397479477603
644.5969,9.547297088756458e-05
811.66437,2.4949882614302372e-05
602.58887,-0.0013093132118247087
833.6484,-0.002045024610307572
849.6226,-0.002471198696961804
813.68427,-0.0034587743218238935
809.6494,-0.0036343684006818686
731.60297,-0.003933051966170956
694.5147,-0.003945195310055648
630.6176,-0.00397121874043361
835.66327,-0.004204254466966246
753.587,-0.004479949018293685
628.60266,-0.0046427897363367325
851.6375,-0.007797301186007409
