,UPEC_12
768.5863,0.182896690969251
746.6023,0.1682739866243027
744.5874,0.15303308517528733
796.525,0.14460433950563667
720.5885,0.1443934556023613
741.5275,0.13420987007134866
780.5508,0.1324201235999138
766.5714,0.12956727657956935
709.514,0.12512443204016147
725.5533,0.12438826125799152
758.5668,0.12269406238229655
737.4527,0.12002942894737095
742.5675,0.119949207740161
756.5519,0.11584928118577786
824.5538,0.11410733831466915
721.47845,0.11388835352925719
534.292,0.1132690563922896
798.54,0.11315750223690625
703.5743,0.11244523108381137
806.5646,0.11147039980686782
786.60046,0.11002055414210954
518.3227,0.10919664443545775
772.61615,0.10873602066339758
808.57947,0.108490459142603
739.46765,0.1079289503525513
765.48145,0.10596081331018029
683.5002,0.10427667376357405
562.3257,0.10390549011995742
496.33868,0.1037758485669728
603.5338,0.10364469600197657
701.40936,0.10316834836732625
782.5657,0.1030987630312106
723.49335,0.10257789519096147
851.6375,0.10117517302906581
754.5369,0.10065862399377036
749.5072,0.10017165905959041
772.5211,0.09984826221613168
820.5239,0.09891042952932291
770.5062,0.09864775528167286
707.4991,0.09825348970060638
575.5001,0.0967043819040804
796.63007,0.09665655227558251
747.49225,0.09616811153311164
761.45166,0.09590641735174135
718.5736,0.09450605895700644
835.66327,0.09396905061569752
826.56866,0.09394303259705922
551.50116,0.09256978432841165
848.5577,0.09187467100106798
731.498,0.09120385738348115
804.5497,0.09063909511366972
832.5834,0.0900464200464042
732.553,0.08969978223809276
810.5994,0.08833185621991058
758.53674,0.0878045027616406
734.5679,0.08779596293268814
546.35144,0.08740070351823803
763.46155,0.0863855448540411
849.6226,0.08635416359310442
788.6154,0.08630837841777095
740.5526,0.0862523547206774
313.272,0.08598313470298768
846.5378,0.08575421606896072
745.47736,0.08562284779574869
760.58167,0.08551547317599224
767.49634,0.0852884061402106
711.4339,0.08522739462117798
813.68427,0.08495229742354779
806.5096,0.08492433847329565
393.29837,0.08421744776202525
818.59406,0.0836332873421367
792.56525,0.08337264380265963
524.36743,0.08252809855427495
697.47455,0.08208200738421967
816.5791,0.0818635873912257
459.2454,0.08164873047107665
713.4488,0.08148922026722034
751.5221,0.08138201052320332
409.26764,0.08101070391657636
794.51013,0.08083104864256133
830.5635,0.08020001559270495
560.3108,0.07947857330324892
744.49243,0.07879361860919898
785.45056,0.0783604496642059
768.55133,0.07796434115278983
769.5613,0.07796175309123293
341.30576,0.07763165193081051
733.5179,0.07727174602474937
833.6484,0.07704898371661684
787.46545,0.07663723953324117
790.5553,0.07620227824441224
735.53284,0.07601730374011859
478.3295,0.07588442160399289
522.3575,0.07528002224319921
814.5592,0.07458210437065473
830.5285,0.07443699370215072
812.5493,0.07440251025579421
794.5701,0.07363575644088582
789.48035,0.0734739299082675
728.5181,0.07310266746003924
337.2759,0.07255772434349728
796.585,0.07251427175838546
850.49756,0.07219598718663392
784.5256,0.07192902847492844
856.5423,0.07129663829589614
844.5229,0.07108966023523705
695.45966,0.07085787086061171
840.57306,0.07069549199071304
521.3975,0.07063333050731013
746.5673,0.07038056155295334
828.4936,0.07027376358155783
812.5193,0.06986615578889258
863.682,0.06921265274630276
774.57104,0.0688579075684741
825.6237,0.06885390757161217
778.5359,0.0681119992898839
504.34332,0.06790703452217318
810.5394,0.06777835783288769
475.21967,0.06744145293304998
487.2791,0.06699898664074497
727.5182,0.0669373761320847
828.5536,0.06679248946788066
766.5414,0.06634526501207508
617.5132,0.06627707806870772
852.5125,0.0662611924246926
724.5283,0.06611869693726488
774.601,0.06563123693332307
740.5226,0.06554431661692378
519.3826,0.06525023514238665
782.5057,0.06513882923522646
861.66705,0.06502530771613185
872.48157,0.06461810390054369
735.4328,0.06404748167848823
872.5566,0.06390521341993594
834.5383,0.06376918728054187
858.5622,0.06360186255494016
804.4947,0.06354583266903885
573.48517,0.06354357967988465
371.31937,0.06353946844729355
818.50903,0.06340872048178797
836.5432,0.06316502109094724
838.5581,0.06315893910831386
419.2522,0.06307645946553653
870.5367,0.06304342678074604
752.55707,0.06290817711138383
758.5118,0.06264823842961281
730.538,0.061686278210854095
788.5504,0.061392020806418424
854.5274,0.060890459738797025
811.66437,0.06053092331035574
769.47626,0.05996622640709615
503.2534,0.05993679669334017
836.6132,0.05980967144600499
852.5775,0.059371616272317296
750.5421,0.05922304261472633
706.5391,0.05894966029773603
832.5234,0.058812554771188005
401.338,0.058802388389335866
421.2721,0.05812939120594282
633.4874,0.05795466406068052
820.60394,0.057849920113719824
868.5268,0.057827602079569905
842.58795,0.05772344679443845
597.4841,0.05769032318721786
311.26712,0.057308495830852395
802.5898,0.05719692761212787
756.4919,0.05707808744340319
854.5624,0.056472165244770244
630.6176,0.05617399874730783
753.587,0.05606812475806046
506.35825,0.055785289089381226
445.27103,0.05571116436306715
