,UPEC_13
768.5863,0.0859693345576463
746.6023,0.08195892324976
744.5874,0.08051356211394886
720.5885,0.07226191275421738
780.5508,0.07137566737653922
796.525,0.06885684336413124
824.5538,0.06791285724239596
603.5338,0.0639755885477116
786.60046,0.06350154868390014
808.57947,0.06337195154809093
758.5668,0.061037791701209126
772.61615,0.06095838515437106
721.47845,0.059599692844340725
749.5072,0.05907609595407303
575.5001,0.05903431933813516
765.48145,0.059030929915286176
737.4527,0.05648267966286646
709.514,0.055113122901474326
742.5675,0.0549771393164311
826.56866,0.05188416714308254
723.49335,0.050585524568688534
758.53674,0.050374625651686364
782.5657,0.05002241828136987
754.5369,0.04948839079893402
798.54,0.04856544566016129
718.5736,0.04771005699347368
804.5497,0.047407717095012264
794.51013,0.047235615995445096
768.55133,0.046872077629821055
806.5646,0.04637014371891884
770.5062,0.045978691628360394
766.5714,0.04589326917123544
818.59406,0.04560213652058673
778.5359,0.045116478478047284
518.3227,0.04496641804058277
883.77106,0.04494135767451705
739.46765,0.044923367784320545
551.50116,0.04455437447037848
707.4991,0.044299016456572755
816.5791,0.04427924469231614
751.5221,0.04418903607970839
767.49634,0.04417697493253065
752.55707,0.04378367791313974
784.5256,0.043387213866272915
534.292,0.04255141251822105
810.5394,0.042288884718319056
788.6154,0.041890586081590526
747.49225,0.04171427819083411
746.5673,0.04166250689843178
760.58167,0.041561338308098675
745.47736,0.04127881037718274
820.5239,0.040986684717183926
740.5526,0.040912131100674765
774.601,0.04078510782598849
763.46155,0.040486744994900556
732.553,0.03999869866429742
810.5994,0.039762508360825954
731.498,0.039650088261300925
546.35144,0.03935899764126165
761.45166,0.03878491654882627
496.33868,0.03857912542627576
881.75116,0.03835546584941235
879.73627,0.037767118681770837
855.73737,0.03752776032804231
695.45966,0.03677723585157207
573.48517,0.03675909214172975
857.75226,0.03671761088540535
832.5834,0.036091314363621195
897.72546,0.0360390902495272
812.5493,0.035397395532392566
735.4328,0.03515108646760352
711.4339,0.03507359600452793
562.3257,0.034974309841104306
459.2454,0.03486991642330529
806.5096,0.03476817181741795
830.5635,0.03454123420126655
597.4841,0.034015522912588636
504.34332,0.03367014808473194
782.5057,0.03358974969153715
719.45856,0.03353057604353904
859.76715,0.03348871306010619
871.7066,0.0333795323545384
818.50903,0.03321341651447562
753.482,0.033134761742261
853.7224,0.03296686119065133
796.585,0.03291313438994533
524.36743,0.03284695810909704
750.5421,0.03201181311841979
846.5378,0.031158887496070306
733.5179,0.031074446422262876
896.7155,0.030659922719461056
814.5592,0.030606463207801207
848.5577,0.030541356155259058
487.2791,0.030256158100586232
820.60394,0.030007908739969846
845.6728,0.029872380506650066
730.57306,0.02978655737386048
874.7315,0.02962979910702852
522.3575,0.029003620585198404
735.53284,0.028705738326998124
829.7235,0.02850736983088168
478.3295,0.028425487525948104
589.5195,0.028360124234451452
800.61487,0.028036753609446234
560.3108,0.028027470618047466
834.5383,0.027729402472061467
863.682,0.02765017999030962
818.564,0.02761341221647221
787.46545,0.027585141365722474
737.50775,0.02756447851298606
730.538,0.027508092085446495
565.51556,0.027291868505558627
475.21967,0.027009930702125515
313.272,0.026681550304175475
789.48035,0.02638923427949554
337.2759,0.026213332105798168
756.4919,0.026192370197692442
812.5193,0.026003974319241636
827.7036,0.025732205672926296
843.6579,0.025608697612760693
790.5553,0.02543917419730482
547.4714,0.025422948615362893
828.4936,0.0249765531520673
506.35825,0.024854293350288353
856.5423,0.02478396972846672
709.474,0.0246935110803985
445.27103,0.024607561356537404
538.5218,0.024111807884934867
735.4928,0.02407140145215901
740.5226,0.02404772711250082
725.5533,0.02390074371222422
902.7652,0.023804815184137938
725.4483,0.02355354203204138
802.5898,0.02334641246141682
542.3216,0.02328921009455987
833.75336,0.02318900784624544
766.5414,0.0229404486467277
419.2522,0.022657572487859164
838.5581,0.022645916598167174
885.666,0.022435723476882226
399.3231,0.022326370286330756
832.5234,0.02225504742851165
840.57306,0.022193176730285986
794.5701,0.02214552114956611
621.483,0.022089380619935147
804.4947,0.022071721273585365
852.5775,0.021934663837334924
617.5132,0.021880175812771185
500.3135,0.021862599598424213
830.5285,0.02185915883966571
702.5443,0.021704822409901126
756.5519,0.021351192768521758
