,UPEC_13
811.66437,0.05732568830969931
364.2747,0.05681038162031338
876.5864,0.05664092546909272
838.6281,0.056326953982333006
856.58234,0.05567153987127349
701.40936,0.05515554413945978
614.3483,0.05439841107599941
862.55707,0.05388110904050303
641.5121,0.05354069372308834
902.7652,0.053202850390513756
878.5263,0.05309407690773604
694.5147,0.053087240501892285
593.5093,0.05299080330573003
781.6157,0.05291062447264927
676.4555,0.05284341034140816
729.4781,0.052787192441109076
809.44946,0.05254746694745094
731.60297,0.05248792191665508
775.461,0.0522760046529791
804.6097,0.05217206709360489
616.3582,0.05196775909087881
860.6121,0.05189619829333292
874.4915,0.051218621424961475
591.3594,0.05077661860426663
798.45996,0.05034345346741664
351.2653,0.04976547759075334
628.60266,0.049666819390679295
319.26175,0.04881299738456324
630.3776,0.04830674969014759
858.5272,0.04800848137347402
587.4996,0.047712250686964275
661.5212,0.047544128997154766
599.32404,0.04698541691530789
469.28992,0.0467422310063228
485.1992,0.04672138587049934
589.47943,0.046559560247447895
911.6798,0.04650386953707697
723.54333,0.04626267238594861
635.5024,0.046043523179579715
648.6268,0.04562274529309163
912.68976,0.04512619097006643
675.44556,0.04503317047824673
590.3494,0.044386616058446515
473.26974,0.04415516495564453
627.4677,0.04341161254158865
660.4212,0.0429737567266254
517.32776,0.04276256838328374
886.59595,0.042760490527914974
387.24365,0.042315507254060414
584.3047,0.042239926019575935
466.33005,0.042192229733446496
896.48047,0.042106639329800855
823.6638,0.04177279340803919
634.4074,0.04130688562195817
504.28333,0.04060402527746709
387.32364,0.040535610951006884
535.23694,0.04026473890663529
620.39307,0.0402027562630588
457.28046,0.03934014126490992
423.17203,0.03931442204362623
801.6848,0.03929075333953658
607.4686,0.039238058885672666
567.39044,0.03874240776324345
519.26263,0.03852547243189175
420.21716,0.03838059205831579
363.16473,0.037708419466607856
479.23447,0.03752423477881417
531.4071,0.03750922264132228
686.585,0.0360195731542059
427.38184,0.03575270064850811
361.20984,0.03566112712927627
408.1477,0.0356582273490037
495.26373,0.03531923887495725
740.7076,0.03523555179179949
497.27866,0.03509927906621768
799.6699,0.03493563489589202
622.368,0.034911484029169326
560.5008,0.034228144675107486
392.15344,0.03415495548593206
397.2282,0.033700469355716356
712.67883,0.032856305561206334
436.18643,0.031836858588431105
670.6108,0.031400137359717584
516.2478,0.03107010167189639
644.5969,0.030502930048834864
576.47504,0.02970587102224631
607.43365,0.027706210043379365
602.58887,0.02608424585900171
646.6119,0.026069419649089376
398.23816,0.025425806706936505
429.32175,0.0245290740441354
546.5264,0.023607951025328866
