m/z,UPEC_15,UPEC_14,UPEC_13,UPEC_12,mean
818.59406,0.0701996759607254,0.0837701158095244,0.0911371445539137,0.1316916226476283,0.09419963974294795
371.31937,0.1049267536577001,0.0632645730175316,0.0853532955284286,0.1231337200196541,0.0941695855558286
814.5592,0.064418054225474,0.0919248692025779,0.0863044198777956,0.1318021283789513,0.0936123679211997
734.5679,0.0877940940995375,0.0602095385995363,0.0754163175040329,0.1502936639372446,0.09342840353508783
522.3575,0.0728769383087653,0.0821529778470395,0.0885775442842361,0.1297489209248232,0.09333909534121602
735.4328,0.0726699181267729,0.0939736795488015,0.0883836175736814,0.117529809141012,0.09313925609756696
337.2759,0.0886587696647951,0.075006776403608,0.0841218153412128,0.1238430396602379,0.09290760026746345
731.498,0.0701565915082702,0.0844748695580269,0.0840786644200031,0.1328590097105706,0.09289228379921771
758.53674,0.0863689765219196,0.0659895146263074,0.089624771312613,0.1293703053621959,0.09283839195575898
519.3826,0.1005306429081341,0.0662953681610915,0.0799195308888887,0.1236089852644123,0.09258863180563165
810.5394,0.0679947777092433,0.0956130517689701,0.0876705284445256,0.1167228038069769,0.09200029043242898
399.3231,0.0902792571822852,0.0854232050948022,0.0804144309116576,0.1113396509378045,0.09186413603163739
713.4488,0.0849423044951991,0.0622644357873848,0.0773477456006881,0.1423272705411136,0.0917204391060964
790.5553,0.0750901576206807,0.0768174153615544,0.0815836728763169,0.1327395531437285,0.09155769975057013
769.5613,0.08326787875507,0.0626251995036885,0.0771337044143235,0.1430847809387661,0.09152789090296203
697.47455,0.0794611076637104,0.0639459566434103,0.080157438360609,0.1410297583008126,0.09114856524213558
409.26764,0.0969586432361413,0.0517362093148972,0.0754715636992848,0.1394186860557921,0.09089627557652885
863.682,0.0597513606944043,0.1034808072496156,0.0815850514820811,0.1170369355477826,0.0904635387434709
740.5526,0.0709313200581417,0.0841955306142862,0.0817340556468647,0.123937639131903,0.0901996363627989
844.5229,0.0788059499804016,0.07039529225405,0.0804005526308673,0.1296654995733254,0.08981682360966108
785.45056,0.0761708713159282,0.0647299612199225,0.081629867852905,0.1358716709857871,0.0896005928436357
796.63007,0.0722991789254038,0.0701931103923454,0.0733451948447844,0.1420239541086887,0.08946535956780557
851.6375,0.0834997785753872,0.0456166983795968,0.0711269694359313,0.1567010634571852,0.08923612746202514
419.2522,0.078042104575878,0.0760889976570671,0.0825068502371496,0.1202167386075365,0.0892136727694078
401.338,0.0986102030726039,0.0618590056883153,0.0711967344020432,0.1230583272819823,0.08868106761123618
794.5701,0.0704373729984633,0.0702887827372891,0.081670586825896,0.1285026493305572,0.08772484797305138
818.50903,0.0608283493164615,0.093019435653004,0.0845567513483733,0.1121697597111622,0.08764357400725026
792.56525,0.0741807335097675,0.0606639254929475,0.0737563856158902,0.1416175401299965,0.08755464618715042
707.4991,0.0715163067798068,0.0617023403443431,0.080815181328943,0.1335978054525816,0.08690790847641863
835.66327,0.0769076049739412,0.045769364264336,0.0752338673666594,0.1491274457540931,0.08675957058975742
560.3108,0.0669890685647454,0.0624839120990432,0.0828952774192295,0.1316663783708002,0.08600865911345457
597.4841,0.069491879759858,0.0889399035092363,0.0832189879192215,0.102159612384008,0.08595259589308095
487.2791,0.0678282121076579,0.068155649058415,0.0850753027194429,0.1211174047716262,0.08554414216428549
828.5536,0.0721499566051552,0.0717340614620372,0.0723168803370609,0.1235026022435913,0.08492587516196115
834.5383,0.0643897382412753,0.0786721166393789,0.0787370258486567,0.1173317548546427,0.0847826588959884
857.75226,0.0699828316737135,0.1120289238509418,0.0821660652362159,0.0743716740774863,0.08463737370958938
719.45856,0.065107411882591,0.0915808109748673,0.081163823153911,0.100376384214638,0.08455710755650184
855.73737,0.0662795177102556,0.1119131467201569,0.0849952779176224,0.0736202273306071,0.08420204241966049
744.49243,0.0640021714700216,0.0625848029489938,0.0754610591416381,0.1324495842327949,0.0836244044483621
415.31738,0.0816491275125286,0.0867255514017296,0.0684360687886467,0.0975038184910667,0.08357864154849291
782.5057,0.0615222164269319,0.0807738744233461,0.0805931328304232,0.1106585927664761,0.08338695411179432
750.5421,0.0639996198158102,0.0779858290045829,0.0814559209836726,0.1098923404688602,0.08333342756823148
740.5226,0.0604292263720382,0.0772792739834438,0.0775609353681624,0.1180566111454844,0.08333151171728219
828.4936,0.0599465600119094,0.0708058689492439,0.0763296211694721,0.1243661008259016,0.08286203773913176
812.5193,0.0585175420190141,0.075900244191799,0.0754862934724582,0.1204681761774972,0.08259306396519212
845.6728,0.0589881046253565,0.0918012308706867,0.0796621959259944,0.0983557419554708,0.0822018183443771
506.35825,0.0654045434222255,0.0740241412668659,0.0814383509087667,0.1078576242191845,0.08218116495426066
883.77106,0.0661231461926978,0.097697104080448,0.0910753981289819,0.0737827289925965,0.08216959434868104
766.5414,0.0639540153166955,0.0642127422242873,0.0792803554789681,0.1210345679467805,0.08212042024168284
730.538,0.0575378595778259,0.0901945362339147,0.0761789005225722,0.104144964123831,0.08201406511453595
728.5181,0.0600474597959375,0.0684432004943876,0.0773507483438701,0.1219236238052712,0.0819412581098666
475.21967,0.0663419614375321,0.0582097225302482,0.0826314070885969,0.1196590503248488,0.0817105353453065
830.5285,0.0555181445184009,0.0685788694160592,0.0741813372326936,0.1264016443024591,0.0811699988674032
849.6226,0.072853687610214,0.0431607481597136,0.0675569926314053,0.1397736506734996,0.08083626976870811
850.49756,0.0595644079082021,0.0637051576886933,0.0732060703560404,0.1267738712233279,0.08081237679406592
683.5002,0.0650913687843028,0.0502348729043592,0.0637608668077153,0.1435954145483041,0.08067063076117034
881.75116,0.0680201395799485,0.1078288130925292,0.0838455317055103,0.0629589772684213,0.08066336541160232
421.2721,0.0767840993595104,0.0625102147303867,0.0702387968352781,0.112474724161637,0.08050195877170306
724.5283,0.0649569364088573,0.0631120840807623,0.0737267845726206,0.1199018108357189,0.08042440397448977
311.26712,0.0752959368297357,0.0640644932676239,0.0739028757319169,0.1076109176860908,0.08021855587884183
813.68427,0.0692077864864737,0.0431285508563663,0.0660493137821774,0.1408613295625964,0.07981174517190345
617.5132,0.0667182369381274,0.063593041015262,0.0751239024328581,0.1132204576730968,0.07966390951483607
769.47626,0.067324744611902,0.065072070564917,0.0717899743319503,0.1131173058813892,0.07932602384753962
852.5775,0.0615309803917997,0.0714415057958298,0.0732956962076699,0.1093918148062139,0.07891499930037832
