,UPEC_15
796.525,0.11671434914113266
824.5538,0.11346365582339124
768.5863,0.11237073757627425
780.5508,0.11160969429151124
798.54,0.10998451455783265
808.57947,0.1099574374558806
782.5657,0.10973594062524827
758.5668,0.10920443076618813
820.5239,0.1079425240744547
786.60046,0.1050241561548263
521.3975,0.10501251351015306
371.31937,0.1049267536577001
551.50116,0.10477207087622631
806.5646,0.10475235024514196
760.58167,0.10470914442937396
603.5338,0.10442334380350105
575.5001,0.1042954300671981
393.29837,0.10377045968658105
804.5497,0.1025381258623912
313.272,0.10179516375308739
741.5275,0.10176868843467379
739.46765,0.10142775760122125
519.3826,0.10053064290813418
810.5994,0.10048838165188312
826.56866,0.10048141090083429
765.48145,0.09985653383104243
848.5577,0.09977819481221151
723.49335,0.09865483824134169
401.338,0.09861020307260393
746.6023,0.0985018973554811
496.33868,0.09847702889939214
534.292,0.09756822149947242
832.5834,0.0970255788647536
409.26764,0.09695864323614134
737.4527,0.09643393151689728
766.5714,0.09637977265273645
770.5062,0.09637391830021369
744.5874,0.09636069990935181
761.45166,0.09612445419825644
756.5519,0.09476083907130972
725.5533,0.09430895152756291
341.30576,0.09395422704805068
749.5072,0.0931882030945349
788.6154,0.09245603166073113
562.3257,0.09239855180340684
846.5378,0.09212769535519283
789.48035,0.09188015637131874
524.36743,0.09074458575444388
772.5211,0.09053394120187142
399.3231,0.09027925718228524
721.47845,0.09018191012056276
763.46155,0.08992037177510814
754.5369,0.08983229316019115
732.553,0.08897261067338635
337.2759,0.08865876966479513
734.5679,0.08779409409953753
745.47736,0.08749186345502624
742.5675,0.08659111640448658
758.53674,0.08636897652191966
518.3227,0.0861727444363739
768.55133,0.08584772666056972
703.5743,0.08530868796390856
747.49225,0.08530590188268694
713.4488,0.08494230449519913
751.5221,0.08436645451512004
478.3295,0.08355006725439917
851.6375,0.08349977857538726
769.5613,0.08326787875507002
767.49634,0.08284028159515744
830.5635,0.08228165316711289
415.31738,0.08164912751252862
720.5885,0.08145520943128282
546.35144,0.08127040443302369
709.514,0.08055013625483087
697.47455,0.0794611076637104
844.5229,0.07880594998040169
419.2522,0.07804210457587801
772.61615,0.07772666067009426
573.48517,0.07726410252070481
630.6176,0.07720337545114908
816.5791,0.07713913695971653
835.66327,0.07690760497394122
421.2721,0.07678409935951047
746.5673,0.07648978853659572
785.45056,0.07617087131592826
711.4339,0.07595076841250681
794.51013,0.07586338502296353
784.5256,0.07551136656882496
311.26712,0.07529593682973579
790.5553,0.07509015762068072
796.585,0.07482210906357034
695.45966,0.07475920773719691
787.46545,0.0744997558598115
504.34332,0.07421319245735136
752.55707,0.07418306812894249
792.56525,0.0741807335097675
