,UPEC_12
768.5863,0.2217117529303272
746.6023,0.20674265647780876
796.525,0.19537338283552075
744.5874,0.18874813339458285
741.5275,0.18616834677594973
780.5508,0.18535242594631662
720.5885,0.17891791022122894
758.5668,0.17778258842017314
725.5533,0.17697529962841518
737.4527,0.17491954066810111
766.5714,0.17455948904283303
756.5519,0.1737849945026193
798.54,0.17139623499875845
534.292,0.16979860574679662
824.5538,0.16890263528207416
721.47845,0.1687777549191436
806.5646,0.1681466661768476
703.5743,0.16785267001844173
786.60046,0.16758494177347605
739.46765,0.16738948000282272
518.3227,0.16521267977449494
496.33868,0.16420637313442987
808.57947,0.164077650069945
782.5657,0.16347208526401025
709.514,0.16306914015456608
723.49335,0.16245532675892815
562.3257,0.16217495850422636
765.48145,0.16210437743743478
603.5338,0.16131059543514836
820.5239,0.16043364211501154
772.5211,0.15883945305797154
851.6375,0.15670106345718526
742.5675,0.1566941532459034
761.45166,0.15662775575728594
848.5577,0.15637357818884134
749.5072,0.1558532702431692
754.5369,0.15542762915243702
551.50116,0.15418747124657117
575.5001,0.1539220669246264
832.5834,0.1535231528290818
747.49225,0.15320893463740337
770.5062,0.15295434231442717
810.5994,0.15292919699435137
826.56866,0.15291573849791962
804.5497,0.15227721616685952
734.5679,0.15029366393724464
835.66327,0.1491274457540931
788.6154,0.14824721891456294
760.58167,0.14772813131564377
313.272,0.1467835141020407
732.553,0.14624499256206225
745.47736,0.14577793550916673
701.40936,0.14505474202543012
846.5378,0.14477603796435012
393.29837,0.14472190996113066
763.46155,0.14444014886993695
546.35144,0.14441459040261406
524.36743,0.1437459928301752
683.5002,0.14359541454830416
767.49634,0.14342826696413535
769.5613,0.1430847809387661
713.4488,0.1423272705411136
806.5096,0.142096770933148
796.63007,0.14202395410868873
792.56525,0.1416175401299965
341.30576,0.14108276546541276
697.47455,0.14102975830081266
772.61615,0.14102051572434093
813.68427,0.14086132956259645
849.6226,0.13977365067349967
409.26764,0.1394186860557921
711.4339,0.13876307148115696
751.5221,0.1379796673610253
830.5635,0.13780321649356386
478.3295,0.13636137156905848
459.2454,0.13626606515764672
785.45056,0.13587167098578712
789.48035,0.1358404220015632
768.55133,0.1352825166870889
707.4991,0.1335978054525816
816.5791,0.13340207778110003
731.498,0.13285900971057063
790.5553,0.13273955314372854
718.5736,0.13268408377312924
787.46545,0.1326627036040754
744.49243,0.13244958423279496
814.5592,0.13180212837895133
818.59406,0.13169162264762835
560.3108,0.1316663783708002
794.51013,0.13100214382184672
521.3975,0.13096100231155572
796.585,0.13011485745350693
812.5493,0.12992497532251723
522.3575,0.12974892092482326
844.5229,0.1296654995733254
758.53674,0.12937030536219596
794.5701,0.12850264933055722
833.6484,0.12716403152383782
850.49756,0.12677387122332795
830.5285,0.12640164430245915
825.6237,0.1263076943905883
784.5256,0.12479223006179563
746.5673,0.124405692288166
828.4936,0.1243661008259016
740.5526,0.12393763913190303
337.2759,0.12384303966023791
519.3826,0.12360898526441233
828.5536,0.12350260224359133
371.31937,0.12313372001965417
401.338,0.1230583272819823
695.45966,0.1225032341312472
728.5181,0.12192362380527122
840.57306,0.12133636482249754
872.5566,0.12116012973761081
487.2791,0.12111740477162625
766.5414,0.12103456794678058
812.5193,0.12046817617749728
