,UPEC_14
782.5657,0.15621821286041082
798.54,0.15607924150668195
770.5062,0.1517774897871178
824.5538,0.1510392150264287
808.57947,0.1496151579027175
723.49335,0.1478573064626585
760.58167,0.14632169413352303
754.5369,0.14426137120340565
780.5508,0.14355470479763577
826.56866,0.14286946501552245
739.46765,0.1428673619525802
804.5497,0.14124245788123635
796.525,0.14073824850349725
786.60046,0.13986495171981062
732.553,0.1397954199226319
820.5239,0.1383458512649306
788.6154,0.1350378430961926
575.5001,0.1312468555316736
749.5072,0.13081626384961786
758.5668,0.1301337678876573
603.5338,0.1286488263792971
794.51013,0.1264203773614121
768.5863,0.12560993675344778
768.55133,0.12524555234595947
765.48145,0.12447156166089557
810.5994,0.12363678690055346
746.5673,0.12128583993572584
846.5378,0.12052064461871259
784.5256,0.12037112497312041
806.5646,0.11952526711126255
551.50116,0.11870295185635282
751.5221,0.11862428335320596
745.47736,0.11839593955364558
778.5359,0.11753655761939652
767.49634,0.11711681267618435
761.45166,0.11662769402604667
830.5635,0.11605046582003287
737.4527,0.115897691657462
721.47845,0.11580420405586511
695.45966,0.11497677584037025
711.4339,0.1147577964326787
752.55707,0.11415625784956762
774.601,0.11300137247421405
857.75226,0.11202892385094187
855.73737,0.11191314672015695
763.46155,0.11016593733919444
744.5874,0.11002693594591595
832.5834,0.10959438125830556
848.5577,0.10945317282770317
881.75116,0.10782881309252923
746.6023,0.1058537664635334
747.49225,0.10544659533413303
859.76715,0.10534524470897488
812.5493,0.10449367277410126
863.682,0.10348080724961561
833.75336,0.10150287580057415
573.48517,0.10106317861236758
496.33868,0.09866966360872464
883.77106,0.09769710408044807
816.5791,0.09743031126582335
504.34332,0.09703616425015205
789.48035,0.09702400988112336
313.272,0.09563513361010267
810.5394,0.09561305176897017
735.4328,0.09397367954880154
818.50903,0.09301943565300408
478.3295,0.09299154039951518
814.5592,0.09192486920257792
845.6728,0.0918012308706867
719.45856,0.09158081097486737
796.585,0.0913898336466692
718.5736,0.0912911218060819
730.538,0.09019453623391471
879.73627,0.08927843431397353
597.4841,0.0889399035092363
829.7235,0.08838277110560999
772.61615,0.08836394028128869
853.7224,0.08802880726711337
766.5714,0.0869278193381523
524.36743,0.08682157542543467
415.31738,0.08672555140172966
534.292,0.08636230908628206
806.5096,0.08543264446148424
