,UPEC_15
768.5863,0.08408071958149764
796.525,0.07754015976964031
824.5538,0.07571086068710728
744.5874,0.07326161327291611
780.5508,0.07320304925402124
808.57947,0.0719206852975984
746.6023,0.07128416385766254
758.5668,0.06943538282157288
782.5657,0.06837378155543473
798.54,0.06816951045320037
786.60046,0.06786101456613268
766.5714,0.0670374374525651
806.5646,0.06669556851391414
603.5338,0.06579455503284054
820.5239,0.06539944676359169
575.5001,0.06523665886334241
765.48145,0.06329680739485499
760.58167,0.06259497514566231
742.5675,0.06192701890508984
804.5497,0.06129052355656796
551.50116,0.0610293173163059
758.53674,0.06038051442652119
739.46765,0.060299093598991826
826.56866,0.06015910066469954
393.29837,0.0597785976970906
371.31937,0.05949118539496666
737.4527,0.0587379095542092
720.5885,0.05842656297904917
723.49335,0.058388561555024074
521.3975,0.05804750261929818
810.5994,0.05788716241122008
770.5062,0.057657666184180875
313.272,0.05741369124954601
772.61615,0.05725239228625589
741.5275,0.05713862621973666
749.5072,0.05697467288317408
848.5577,0.05593920472929776
761.45166,0.05569301326459772
832.5834,0.055589021356916256
709.514,0.055483913451936304
534.292,0.054818856000769106
496.33868,0.05424185716548494
754.5369,0.05396094641152789
721.47845,0.05377735220752654
519.3826,0.05363778482210389
788.6154,0.05336247033060612
409.26764,0.05318550803737015
846.5378,0.052754387786541374
732.553,0.05220634283620447
337.2759,0.05159460778576691
725.5533,0.05075358840748593
401.338,0.05069762279625186
816.5791,0.050694019351291864
789.48035,0.050498728941142004
768.55133,0.050385634640942596
562.3257,0.05036175781398492
756.5519,0.04979461055010842
763.46155,0.04888554910374286
745.47736,0.04869321090474506
707.4991,0.04864036458630813
524.36743,0.048585539568932294
747.49225,0.04780204162261177
751.5221,0.04747685713931135
740.5526,0.04712349272960754
341.30576,0.04696924127664043
794.51013,0.04646799873059002
399.3231,0.04624181694795543
830.5635,0.04596819715838674
518.3227,0.04592281410160334
767.49634,0.04565606916092385
573.48517,0.04552726036758154
752.55707,0.04539761716106235
784.5256,0.04538808148798974
818.59406,0.044879807417193135
857.75226,0.044176295332195095
881.75116,0.04409424099272375
731.498,0.04394826490653709
703.5743,0.043611235225624885
415.31738,0.043534794915230615
478.3295,0.04316329515535854
546.35144,0.04301176418133629
746.5673,0.042800825143051266
806.5096,0.04215354538737574
713.4488,0.041983822166267844
695.45966,0.04194888686505527
735.53284,0.04181214000744652
772.5211,0.04174798019695504
790.5553,0.041415465670929436
734.5679,0.041239324263485214
855.73737,0.04094019771565356
883.77106,0.04091304427368637
597.4841,0.040728321685469956
718.5736,0.04071682762443722
711.4339,0.04065009506851151
796.63007,0.04063710565688933
812.5493,0.040592332940442094
796.585,0.040185875674117216
879.73627,0.04006132281974287
421.2721,0.03978781905178084
504.34332,0.03948050709063909
419.2522,0.03945325252418969
810.5394,0.03939597427630175
778.5359,0.039320562290579716
844.5229,0.03923096423914439
851.6375,0.03899376539400651
769.5613,0.038862165023417605
683.5002,0.038774805624675245
774.601,0.03867542551791736
853.7224,0.0386696759330891
697.47455,0.0383666877932713
787.46545,0.03813708341339783
735.4328,0.038088524005217436
459.2454,0.037907781892207365
733.5179,0.037389256703096646
828.5536,0.037319122835082756
311.26712,0.037069670264269015
630.6176,0.0369547921203169
785.45056,0.03689303790593125
859.76715,0.035834710336266985
719.45856,0.035825362721463874
522.3575,0.035687363663414885
750.5421,0.03528874900577491
835.66327,0.03517168874043163
834.5383,0.03512155671481549
724.5283,0.03512038343043941
782.5057,0.03510332989930763
617.5132,0.035016769219227986
814.5592,0.03481664336439466
792.56525,0.034805766328608254
447.28592,0.0347749131353471
560.3108,0.03471177910334455
727.5182,0.03466325531438649
849.6226,0.03463427945307169
794.5701,0.03435839857812678
538.5218,0.03435337826643955
361.27484,0.03404865182690538
397.3082,0.03371893446651961
445.27103,0.0336506791407762
769.47626,0.0336322431353608
701.40936,0.033527515242093596
487.2791,0.03346318404991879
897.72546,0.03332711796109611
619.5281,0.03322153650589406
813.68427,0.033207814945428724
475.21967,0.03315286981295361
813.47925,0.03300745396791444
845.6728,0.032962763893799915
836.6132,0.03271446929455337
547.4714,0.03256471741950263
863.682,0.03207724507841614
550.35626,0.031991365122700184
812.5193,0.031378120245986595
852.5775,0.031367979852814386
818.50903,0.031283412946924855
591.3594,0.031237425586127614
766.5414,0.031167418058065006
833.6484,0.030741245508073417
730.538,0.030720575075559788
850.49756,0.030692542644025225
615.4933,0.030680693488879203
740.5226,0.03063867075867094
646.41187,0.030614077437792476
506.35825,0.030593825839456447
833.75336,0.03056773629836058
551.3712,0.03056303611577531
756.4919,0.030382511207955088
565.51556,0.03005392310803114
725.4483,0.030047165408659586
828.4936,0.030037720034961687
800.61487,0.029987122183037326
